CODMUNDV,NOMEMUN,X,Y
2802403,Gararu,-37.20402,-10.027330000000001
2802502,General Maynard,-36.97108,-10.69303
2802601,Gracho Cardoso,-37.21881,-10.22269
2802700,Ilha das Flores,-36.554,-10.45554
2802809,Indiaroba,-37.52969,-11.47556
2802908,Itabaiana,-37.42173,-10.68591
2803005,Itabaianinha,-37.77746,-11.25907
2803104,Itabi,-37.14352,-10.106160000000001
2803203,Itaporanga d'Ajuda,-37.318259999999995,-11.05759
2803302,Japaratuba,-36.90328,-10.55371
2803401,Japoatã,-36.7886,-10.43694
2803500,Lagarto,-37.66444,-10.9027
2803609,Laranjeiras,-37.186170000000004,-10.80454
2803708,Macambira,-37.59685,-10.66005
2803807,Malhada dos Bois,-36.94442,-10.32922
2803906,Malhador,-37.28779,-10.672889999999999
2804003,Maruim,-37.10523,-10.730410000000001
2804102,Moita Bonita,-37.340709999999994,-10.593910000000001
2804201,Monte Alegre de Sergipe,-37.62539,-10.064160000000001
2804300,Muribeca,-36.959379999999996,-10.38408
2804409,Neópolis,-36.66227,-10.34784
2804458,Nossa Senhora Aparecida,-37.50493,-10.35816
2804508,Nossa Senhora da Glória,-37.528040000000004,-10.17774
2804607,Nossa Senhora das Dores,-37.24045,-10.466569999999999
2804706,Nossa Senhora de Lourdes,-37.01598,-10.07739
2804805,Nossa Senhora do Socorro,-37.14555,-10.86384
2804904,Pacatuba,-36.64679,-10.51778
2805000,Pedra Mole,-37.68011,-10.62497
2805109,Pedrinhas,-37.65882,-11.204930000000001
2805208,Pinhão,-37.75825,-10.56339
2805307,Pirambu,-36.80601,-10.6536
2805406,Poço Redondo,-37.71125,-9.851339999999999
2805505,Poço Verde,-38.12762,-10.800889999999999
2805604,Porto da Folha,-37.42238,-9.914
2805703,Propriá,-36.803340000000006,-10.245330000000001
2805802,Riachão do Dantas,-37.80036,-11.03423
2805901,Riachuelo,-37.22528,-10.73062
2806008,Ribeirópolis,-37.42945,-10.50423
2806107,Rosário do Catete,-37.035540000000005,-10.68241
2806206,Salgado,-37.48056,-11.062669999999999
2806305,Santa Luzia do Itanhy,-37.50586,-11.3618
2806503,Santa Rosa de Lima,-37.23608,-10.63204
2806404,Santana do São Francisco,-36.63538,-10.28763
2806602,Santo Amaro das Brotas,-36.98261,-10.77365
2806701,São Cristóvão,-37.22043,-10.96222
2806800,São Domingos,-37.57476,-10.78238
2806909,São Francisco,-36.86742,-10.33584
2807006,São Miguel do Aleixo,-37.36384,-10.39927
2807105,Simão Dias,-37.82776,-10.75429
2807204,Siriri,-37.12583,-10.5754
2807303,Telha,-36.88845,-10.19272
2807402,Tobias Barreto,-38.00334,-11.041960000000001
2807501,Tomar do Geru,-37.878859999999996,-11.364980000000001
2807600,Umbaúba,-37.6627,-11.40045
2900108,Abaíra,-41.74289,-13.296570000000001
2900207,Abaré,-39.30888,-8.817860000000001
2900306,Acajutiba,-37.99783,-11.6691
2900355,Adustina,-38.03709,-10.562380000000001
2900405,Água Fria,-38.72395,-11.83019
2900603,Aiquara,-39.88086,-14.091820000000002
2900702,Alagoinhas,-38.40337,-12.113010000000001
2900801,Alcobaça,-39.4093,-17.4689
2900900,Almadina,-39.66409,-14.701270000000001
2901007,Amargosa,-39.6263,-13.04088
2901106,Amélia Rodrigues,-38.71812,-12.4205
2901155,América Dourada,-41.5273,-11.41151
2901205,Anagé,-40.97085,-14.590129999999998
2901304,Andaraí,-41.215090000000004,-12.73363
2901353,Andorinha,-39.89162,-10.291360000000001
2901403,Angical,-44.64772,-11.99664
2901502,Anguera,-39.19547,-12.18248
2901601,Antas,-38.29403,-10.40657
2901700,Antônio Cardoso,-39.14721,-12.37953
2901809,Antônio Gonçalves,-40.36505,-10.59784
2901908,Aporá,-38.19809,-11.72446
2901957,Apuarema,-39.75157,-13.82003
2902054,Araçás,-38.21317,-12.17795
2902005,Aracatu,-41.37455,-14.371229999999999
2902104,Araci,-39.07567,-11.21384
2902203,Aramari,-38.52499,-12.05543
2902252,Arataca,-39.41218,-15.243279999999999
2902302,Aratuípe,-39.06943,-13.08463
2902401,Aurelino Leal,-39.47826,-14.362129999999999
2902500,Baianópolis,-44.44023,-12.657119999999999
2902609,Baixa Grande,-40.15824,-11.96468
2902658,Banzaê,-38.654340000000005,-10.61647
2902708,Barra,-43.366170000000004,-11.03086
2902807,Barra da Estiva,-41.09809,-13.65049
2902906,Barra do Choça,-40.58078,-14.913570000000002
2903003,Barra do Mendes,-42.11605,-11.97025
2903102,Barra do Rocha,-39.58795,-14.102479999999998
2903201,Barreiras,-45.52001,-12.009960000000001
2903235,Barro Alto,-41.83303,-11.84923
2903300,Barro Preto,-39.44473,-14.77586
2903276,Barrocas,-39.09683,-11.53603
2903409,Belmonte,-39.17844,-15.93568
2903508,Belo Campo,-41.20384,-14.998510000000001
2903607,Biritinga,-38.7898,-11.56237
2903706,Boa Nova,-40.230109999999996,-14.36023
2903805,Boa Vista do Tupim,-40.654109999999996,-12.77787
2903904,Bom Jesus da Lapa,-43.29339,-13.27715
2903953,Bom Jesus da Serra,-40.57736,-14.389879999999998
2904001,Boninal,-41.8025,-12.77667
2904050,Bonito,-41.320409999999995,-11.96928
2904100,Boquira,-42.72229,-12.74112
2904209,Botuporã,-42.53471,-13.326229999999999
2904308,Brejões,-39.85078,-13.07537
2904407,Brejolândia,-43.82476,-12.499369999999999
2904506,Brotas de Macaúbas,-42.46516,-12.086689999999999
2904605,Brumado,-41.68908,-14.16794
2904704,Buerarema,-39.26958,-14.99644
2904753,Buritirama,-43.667629999999996,-10.58813
2904803,Caatiba,-40.32481,-15.012839999999999
2904852,Cabaceiras do Paraguaçu,-39.19386,-12.56569
2904902,Cachoeira,-38.88413,-12.64178
2905008,Caculé,-42.28505,-14.48289
2905107,Caém,-40.29145,-11.14185
2905156,Caetanos,-40.91581,-14.325679999999998
2905206,Caetité,-42.47664,-13.947970000000002
2905305,Cafarnaum,-41.50607,-11.74291
2905404,Cairu,-38.98084,-13.50704
2905503,Caldeirão Grande,-40.22358,-11.03712
2905602,Camacan,-39.518679999999996,-15.444370000000001
2905701,Camaçari,-38.20632,-12.66591
2905800,Camamu,-39.164120000000004,-14.0125
2905909,Campo Alegre de Lourdes,-43.17491,-9.55141
2906006,Campo Formoso,-40.720009999999995,-10.253810000000001
2906105,Canápolis,-44.203559999999996,-13.096589999999999
2906204,Canarana,-41.69737,-11.75378
2906303,Canavieiras,-39.10906,-15.651420000000002
2906402,Candeal,-39.19121,-11.87172
2906501,Candeias,-38.4812,-12.67837
2906600,Candiba,-42.83174,-14.4042
2906709,Cândido Sales,-41.2695,-15.35508
2906808,Cansanção,-39.47425,-10.73097
2906824,Canudos,-38.99342,-10.06536
2906857,Capela do Alto Alegre,-39.81845,-11.6851
2906873,Capim Grosso,-39.9773,-11.32745
2906899,Caraíbas,-41.28372,-14.625570000000002
2906907,Caravelas,-39.68187,-17.65964
2907004,Cardeal da Silva,-37.937540000000006,-12.0368
2907103,Carinhanha,-43.84851,-14.020929999999998
2907202,Casa Nova,-41.33648,-9.24025
2907301,Castro Alves,-39.36412,-12.73216
2907400,Catolândia,-44.70165,-12.27313
2907509,Catu,-38.416129999999995,-12.33297
2907558,Caturama,-42.31942,-13.233460000000001
2907608,Central,-42.10474,-11.15494
2907707,Chorrochó,-39.18911,-9.27171
2907806,Cícero Dantas,-38.45254,-10.513860000000001
2907905,Cipó,-38.52094,-11.11324
2908002,Coaraci,-39.59319,-14.631829999999999
2908101,Cocos,-45.21994,-14.496929999999999
2908200,Conceição da Feira,-38.99868,-12.50727
2908309,Conceição do Almeida,-39.24194,-12.85605
2908408,Conceição do Coité,-39.25704,-11.519589999999999
2908507,Conceição do Jacuípe,-38.74005,-12.33787
2908606,Conde,-37.68054,-11.82672
2908705,Condeúba,-42.05104,-14.921439999999999
2908804,Contendas do Sincorá,-41.09365,-13.83835
2908903,Coração de Maria,-38.78685,-12.21389
2909000,Cordeiros,-41.90824,-15.040970000000002
2909109,Coribe,-44.37623,-13.814779999999999
2909208,Coronel João Sá,-37.959379999999996,-10.26446
2909307,Correntina,-45.39499,-13.46703
2909406,Cotegipe,-44.328,-11.71112
2909505,Cravolândia,-39.784459999999996,-13.424
2909604,Crisópolis,-38.16745,-11.50768
2909703,Cristópolis,-44.25885,-12.19399
2909802,Cruz das Almas,-39.11939,-12.68453
2909901,Curaçá,-39.64741,-9.219289999999999
2910008,Dário Meira,-39.988009999999996,-14.404979999999998
2910057,Dias d'Ávila,-38.28266,-12.601460000000001
2910107,Dom Basílio,-41.7121,-13.856279999999998
2910206,Dom Macedo Costa,-39.1699,-12.91151
2910305,Elísio Medrado,-39.526340000000005,-12.93487
2910404,Encruzilhada,-40.99991,-15.59491
2910503,Entre Rios,-38.04504,-12.072189999999999
2900504,Érico Cardoso,-42.062,-13.400229999999999
2910602,Esplanada,-37.887809999999995,-11.93559
2910701,Euclides da Cunha,-38.91581,-10.46596
2910727,Eunápolis,-39.606120000000004,-16.29875
2910750,Fátima,-38.20135,-10.59362
2910776,Feira da Mata,-44.23222,-14.131739999999999
2910800,Feira de Santana,-39.03727,-12.18978
2910859,Filadélfia,-40.14345,-10.72194
2910909,Firmino Alves,-39.91131,-14.93082
2911006,Floresta Azul,-39.71747,-14.84185
2911105,Formosa do Rio Preto,-45.75565,-11.01671
2911204,Gandu,-39.482690000000005,-13.788689999999999
2911253,Gavião,-39.75125,-11.508569999999999
2911303,Gentio do Ouro,-42.59809,-11.40509
2911402,Glória,-38.41655,-9.19416
2911501,Gongogi,-39.5819,-14.28059
2911600,Governador Mangabeira,-39.07197,-12.583
2911659,Guajeru,-41.98115,-14.56044
2911709,Guanambi,-42.820040000000006,-14.20396
2911808,Guaratinga,-39.93769,-16.55319
2911857,Heliópolis,-38.31423,-10.74677
2911907,Iaçu,-40.112320000000004,-12.8135
2912004,Ibiassucê,-42.30538,-14.291529999999998
2912103,Ibicaraí,-39.56845,-14.848770000000002
2912202,Ibicoara,-41.33765,-13.3833
2912301,Ibicuí,-39.86379,-14.64189
2912400,Ibipeba,-42.18196,-11.5728
2912509,Ibipitanga,-42.35969,-12.85935
2912608,Ibiquera,-40.85993,-12.618260000000001
2912707,Ibirapitanga,-39.4357,-14.0607
2912806,Ibirapuã,-40.0128,-17.74301
2912905,Ibirataia,-39.62617,-13.975979999999998
2913002,Ibitiara,-42.28269,-12.57589
2913101,Ibititá,-41.91681,-11.57645
2913200,Ibotirama,-43.20476,-12.03855
2913309,Ichu,-39.14993,-11.731489999999999
2913408,Igaporã,-42.70415,-13.86307
2913457,Igrapiúna,-39.20547,-13.87094
2913507,Iguaí,-40.065870000000004,-14.632370000000002
2913606,Ilhéus,-39.192190000000004,-14.75269
2913705,Inhambupe,-38.41612,-11.79139
2913804,Ipecaetá,-39.32648,-12.30673
2913903,Ipiaú,-39.7265,-14.054870000000001
2914000,Ipirá,-39.78689,-12.202810000000001
2914109,Ipupiara,-42.50184,-11.83587
2914208,Irajuba,-40.05229,-13.230720000000002
2914307,Iramaia,-40.92082,-13.468639999999999
2914406,Iraquara,-41.5831,-12.248339999999999
2914505,Irará,-38.755559999999996,-12.05115
2914604,Irecê,-41.84118,-11.31297
2914653,Itabela,-39.55134,-16.6629
2914703,Itaberaba,-40.25922,-12.496739999999999
2914802,Itabuna,-39.31281,-14.85165
2914901,Itacaré,-39.15782,-14.36215
2915007,Itaeté,-41.040420000000005,-13.09176
2915106,Itagi,-40.02485,-14.16226
2915205,Itagibá,-39.83045,-14.25257
2915304,Itagimirim,-39.73799,-16.096339999999998
2915353,Itaguaçu da Bahia,-42.233979999999995,-10.78147
2915403,Itaju do Colônia,-39.73165,-15.14834
2915502,Itajuípe,-39.4449,-14.671520000000001
2915601,Itamaraju,-39.7648,-17.008760000000002
2915700,Itamari,-39.66705,-13.76658
2915809,Itambé,-40.4798,-15.16332
2915908,Itanagra,-38.04316,-12.31714
2916005,Itanhém,-40.37835,-17.11541
2916104,Itaparica,-38.65687,-12.892610000000001
2916203,Itapé,-39.4959,-14.954379999999999
2916302,Itapebi,-39.65315,-15.91211
2916401,Itapetinga,-40.057520000000004,-15.29928
2916500,Itapicuru,-38.19478,-11.188419999999999
2916609,Itapitanga,-39.61996,-14.47291
2916708,Itaquara,-39.89846,-13.448889999999999
2916807,Itarantim,-40.04915,-15.697729999999998
2916856,Itatim,-39.73505,-12.711210000000001
2916906,Itiruçu,-40.15307,-13.48753
2917003,Itiúba,-39.84268,-10.73073
2917102,Itororó,-40.0072,-15.04884
2917201,Ituaçu,-41.39001,-13.8371
2917300,Ituberá,-39.15249,-13.74945
2917334,Iuiu,-43.543209999999995,-14.466470000000001
2917359,Jaborandi,-45.44211,-14.03304
2917409,Jacaraci,-42.32229,-14.78485
2917508,Jacobina,-40.55942,-11.13911
2917607,Jaguaquara,-39.95704,-13.55388
2917706,Jaguarari,-40.074870000000004,-10.03277
2917805,Jaguaripe,-38.98614,-13.121360000000001
2917904,Jandaíra,-37.59467,-11.59764
2918001,Jequié,-40.14613,-13.87761
2918100,Jeremoabo,-38.55257,-9.938989999999999
2918209,Jiquiriçá,-39.58466,-13.324539999999999
2918308,Jitaúna,-39.866659999999996,-13.957970000000001
2918357,João Dourado,-41.56771,-11.2241
2918407,Juazeiro,-40.27312,-9.5445
2918456,Jucuruçu,-40.10075,-16.845589999999998
2918506,Jussara,-41.85965,-10.94747
2918555,Jussari,-39.498020000000004,-15.13664
2918605,Jussiape,-41.60029,-13.51564
2918704,Lafaiete Coutinho,-40.29258,-13.641589999999999
2918753,Lagoa Real,-42.2196,-14.04729
2918803,Laje,-39.34642,-13.166979999999999
2918902,Lajedão,-40.30984,-17.55961
2919009,Lajedinho,-40.971940000000004,-12.38452
2919058,Lajedo do Tabocal,-40.28226,-13.460220000000001
2919108,Lamarão,-38.90334,-11.77625
2919157,Lapão,-41.785379999999996,-11.499139999999999
2919207,Lauro de Freitas,-38.32727,-12.86321
2919306,Lençóis,-41.33729,-12.42499
2919405,Licínio de Almeida,-42.4701,-14.586020000000001
2919504,Livramento de Nossa Senhora,-41.99085,-13.81069
2919553,Luís Eduardo Magalhães,-45.989709999999995,-12.193660000000001
2919603,Macajuba,-40.27518,-12.12226
2919702,Macarani,-40.40097,-15.54582
2919801,Macaúbas,-42.69292,-13.108139999999999
2919900,Macururé,-38.91462,-9.28088
2919926,Madre de Deus,-38.64273,-12.74111
2919959,Maetinga,-41.51826,-14.65613
2920007,Maiquinique,-40.2691,-15.674
2920106,Mairi,-40.17088,-11.73485
2920205,Malhada,-43.64602,-14.217170000000001
2920304,Malhada de Pedras,-41.845420000000004,-14.352210000000001
2920403,Manoel Vitorino,-40.5476,-14.050870000000002
2920452,Mansidão,-44.10838,-11.12807
2920502,Maracás,-40.55523,-13.49518
2920601,Maragogipe,-38.93855,-12.82266
2920700,Maraú,-39.15063,-14.15577
2920809,Marcionílio Souza,-40.6753,-13.14005
2920908,Mascote,-39.41222,-15.662510000000001
2921005,Mata de São João,-38.15525,-12.482330000000001
2921054,Matina,-42.94007,-13.84884
2921104,Medeiros Neto,-40.28563,-17.3613
2921203,Miguel Calmon,-40.62337,-11.42147
2921302,Milagres,-39.79759,-12.89995
2921401,Mirangaba,-40.71605,-10.78008
2921450,Mirante,-40.76409,-14.16782
2921500,Monte Santo,-39.47283,-10.37122
2921609,Morpará,-43.04023,-11.75084
2921708,Morro do Chapéu,-41.16706,-11.46487
2921807,Mortugaba,-42.32029,-14.97264
2921906,Mucugê,-41.474909999999994,-13.0651
2922003,Mucuri,-39.86721,-18.059160000000002
2922052,Mulungu do Morro,-41.51698,-11.988389999999999
2922102,Mundo Novo,-40.5625,-11.95467
2922201,Muniz Ferreira,-39.08961,-12.99854
2922250,Muquém do São Francisco,-43.49862,-12.21186
2922300,Muritiba,-39.084509999999995,-12.62155
2922409,Mutuípe,-39.50662,-13.311879999999999
2922508,Nazaré,-38.98271,-12.95386
2922607,Nilo Peçanha,-39.17388,-13.66005
2922656,Nordestina,-39.452040000000004,-10.87507
2922706,Nova Canaã,-40.18037,-14.85755
2922730,Nova Fátima,-39.63889,-11.62223
2922755,Nova Ibiá,-39.582809999999995,-13.82499
2922805,Nova Itarana,-40.03458,-13.046489999999999
2922854,Nova Redenção,-41.09124,-12.80012
2922904,Nova Soure,-38.55525,-11.305069999999999
2923001,Nova Viçosa,-39.715070000000004,-17.899639999999998
2923035,Novo Horizonte,-42.128659999999996,-12.840869999999999
2923050,Novo Triunfo,-38.44943,-10.368160000000001
2923100,Olindina,-38.35395,-11.41955
2923209,Oliveira dos Brejinhos,-42.73488,-12.28336
2923308,Ouriçangas,-38.65314,-12.01097
2923357,Ourolândia,-41.13947,-10.84428
2923407,Palmas de Monte Alto,-43.2178,-14.175410000000001
2923506,Palmeiras,-41.55392,-12.552430000000001
2923605,Paramirim,-42.240359999999995,-13.51966
2923704,Paratinga,-43.06445,-12.690719999999999
2923803,Paripiranga,-37.90082,-10.616710000000001
2923902,Pau Brasil,-39.69047,-15.468279999999998
2924009,Paulo Afonso,-38.2968,-9.538039999999999
2924058,Pé de Serra,-39.60481,-11.87025
2924108,Pedrão,-38.6426,-12.13086
2924207,Pedro Alexandre,-37.950340000000004,-10.063189999999999
2924306,Piatã,-41.87745,-13.04604
2924405,Pilão Arcado,-43.11643,-10.00767
2924504,Pindaí,-42.67857,-14.471620000000001
2924603,Pindobaçu,-40.34094,-10.72377
2924652,Pintadas,-39.90123,-11.878810000000001
2924678,Piraí do Norte,-39.37685,-13.805439999999999
2924702,Piripá,-41.71611,-15.0039
2924801,Piritiba,-40.60307,-11.69365
2924900,Planaltino,-40.30319,-13.1865
2925006,Planalto,-40.45143,-14.7225
2925105,Poções,-40.38261,-14.53648
2925204,Pojuca,-38.24868,-12.35552
2925253,Ponto Novo,-40.11947,-10.95668
2925303,Porto Seguro,-39.27899,-16.625
2925402,Potiraguá,-39.772079999999995,-15.681220000000001
2925501,Prado,-39.35207,-17.129739999999998
2925600,Presidente Dutra,-41.99837,-11.29605
2925709,Presidente Jânio Quadros,-41.72429,-14.69847
2925758,Presidente Tancredo Neves,-39.41765,-13.44924
2925808,Queimadas,-39.76381,-11.05905
2925907,Quijingue,-39.06965,-10.77552
2925931,Quixabeira,-40.11161,-11.37829
2925956,Rafael Jambeiro,-39.58328,-12.47023
2926004,Remanso,-42.254220000000004,-9.59844
2926103,Retirolândia,-39.39493,-11.492280000000001
2926202,Riachão das Neves,-45.21779,-11.62304
2926301,Riachão do Jacuípe,-39.42133,-11.810989999999999
2926400,Riacho de Santana,-43.049690000000005,-13.63318
2926509,Ribeira do Amparo,-38.3888,-10.97424
2926608,Ribeira do Pombal,-38.49542,-10.76995
2926657,Ribeirão do Largo,-40.65185,-15.427220000000002
2926707,Rio de Contas,-41.74055,-13.58714
2926806,Rio do Antônio,-42.084140000000005,-14.31025
2926905,Rio do Pires,-42.14771,-13.13476
2927002,Rio Real,-37.9161,-11.54531
2927101,Rodelas,-38.68363,-9.21835
2927200,Ruy Barbosa,-40.6332,-12.24662
2927309,Salinas da Margarida,-38.75837,-12.88529
2927408,Salvador,-38.514759999999995,-12.87342
2927507,Santa Bárbara,-38.97932,-11.93948
2927606,Santa Brígida,-38.14548,-9.76418
2927705,Santa Cruz Cabrália,-39.201409999999996,-16.22924
2927804,Santa Cruz da Vitória,-39.81477,-14.891689999999999
2927903,Santa Inês,-39.84881,-13.28471
2928059,Santa Luzia,-39.262409999999996,-15.44555
2928109,Santa Maria da Vitória,-44.379979999999996,-13.21835
2928406,Santa Rita de Cássia,-44.55583,-11.00799
2928505,Santa Terezinha,-39.57278,-12.73425
2928000,Santaluz,-39.49577,-11.2218
2928208,Santana,-43.94238,-13.065660000000001
2928307,Santanópolis,-38.86181,-11.97453
2928604,Santo Amaro,-38.76307,-12.566880000000001
2928703,Santo Antônio de Jesus,-39.22638,-13.00625
2928802,Santo Estêvão,-39.27008,-12.46808
2928901,São Desidério,-45.490190000000005,-12.80439
2928950,São Domingos,-39.56584,-11.47377
2929107,São Felipe,-39.095079999999996,-12.839889999999999
2929008,São Félix,-38.99864,-12.67499
2929057,São Félix do Coribe,-44.02967,-13.55195
2929206,São Francisco do Conde,-38.63204,-12.65081
2929255,São Gabriel,-41.69409,-11.0619
2929305,São Gonçalo dos Campos,-38.942479999999996,-12.41806
2929354,São José da Vitória,-39.353790000000004,-15.07345
2929370,São José do Jacuípe,-39.918040000000005,-11.44046
2929404,São Miguel das Matas,-39.42337,-13.05408
2929503,São Sebastião do Passé,-38.49767,-12.51698
2929602,Sapeaçu,-39.21397,-12.72637
2929701,Sátiro Dias,-38.58883,-11.56533
2929750,Saubara,-38.77035,-12.77627
2929800,Saúde,-40.39014,-10.91128
2929909,Seabra,-41.88476,-12.4177
2930006,Sebastião Laranjeiras,-43.12728,-14.57341
2930105,Senhor do Bonfim,-40.11233,-10.477160000000001
2930204,Sento Sé,-41.6405,-10.115969999999999
2930154,Serra do Ramalho,-43.676190000000005,-13.4843
2930303,Serra Dourada,-43.79759,-12.80627
2930402,Serra Preta,-39.37243,-12.10523
2930501,Serrinha,-38.98983,-11.66416
2930600,Serrolândia,-40.254940000000005,-11.43656
2930709,Simões Filho,-38.40082,-12.76823
2930758,Sítio do Mato,-43.475,-12.85522
2930766,Sítio do Quinto,-38.156420000000004,-10.32822
2930774,Sobradinho,-40.86534,-9.66341
2930808,Souto Soares,-41.789609999999996,-12.027619999999999
2930907,Tabocas do Brejo Velho,-44.15565,-12.47986
2931004,Tanhaçu,-41.195409999999995,-14.14596
2931053,Tanque Novo,-42.53754,-13.55604
2931103,Tanquinho,-39.08827,-11.95084
2931202,Taperoá,-39.227909999999994,-13.57267
2931301,Tapiramutá,-40.78945,-11.87557
2931350,Teixeira de Freitas,-39.78688,-17.4241
2931400,Teodoro Sampaio,-38.62173,-12.264389999999999
2931509,Teofilândia,-38.955690000000004,-11.47655
2931608,Teolândia,-39.49749,-13.5544
2931707,Terra Nova,-38.6,-12.3901
2931806,Tremedal,-41.4726,-15.052829999999998
2931905,Tucano,-38.79088,-10.99076
2932002,Uauá,-39.46009,-9.9038
2932101,Ubaíra,-39.679320000000004,-13.275979999999999
2932200,Ubaitaba,-39.42181,-14.267539999999999
